DATA_TYPE,CUSTOMER_ID,ITEM,ITEM_ID,cnt,MIN_DIST
WEB,A1E4DA704D68365E54,指定線上消費，綁卡享回饋,WEB_448,1,25
WEB,R17642CF3951B35BCF,movie_國賓,WEB_231,1,10
WEB,L23447FE2D047A089F,movie_ez訂,WEB_106,1,2
WEB,M1B8D9E75C150A8B12,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,19
WEB,F20035DC1DD0F0031D,movie_新光,WEB_302,1,13
WEB,T1E14D8D6122283C7A,BANNER_OPENPOING,WEB_1,1,19
WEB,L27F6AD524FDCD48F2,BANNER_OPENPOING,WEB_1,1,20
WEB,F1D25A20C922C9EF9A,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,25
WEB,F20A948D98D58BA3A3,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,19
WEB,N12FD8DAF86FF86720,movie_國賓,WEB_231,1,24
WEB,L26BC39C85FBE46095,movie_ez訂,WEB_106,1,10
WEB,A1BF34EBF2C1F3EE31,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,24
WEB,R1E142677DC7D3013E,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,8
WEB,V212A3A4DDE98B5AE3,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,23
WEB,N1A32C8F7CAAF2C911,BANNER_飯店精選,WEB_60,1,5
WEB,F1017AD9D19BDD9AB6,movie_ez訂,WEB_106,1,25
WEB,A2F3CBC2889166CF29,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,9
WEB,F288C3567F45560567,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,11
WEB,B290E3C86D52322E86,movie_美麗華,WEB_209,1,27
WEB,O16FE7C54113EA272A,BANNER_OPENPOING,WEB_1,1,13
WEB,A19463D7A2369A63F9,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,21
WEB,B1D81154AF02EEA929,食分幸福,WEB_454,1,26
WEB,E12BEE0EF000CC2DEA,movie_ez訂,WEB_106,1,21
WEB,R17642CF3951B35BCF,movie_新光,WEB_302,1,10
WEB,L1C78B99825FBCDCF1,movie_國賓,WEB_231,1,25
WEB,H10A949F7B2FA3967F,movie_國賓,WEB_231,1,27
WEB,N17FE5CBFE194AB212,食分幸福,WEB_454,1,23
WEB,P169E79DBF3CECD48C,BANNER_曼谷自由行,WEB_57,1,8
WEB,D1498E3C57E68CF602,食分幸福,WEB_454,1,23
WEB,F2860B028B440A01E6,movie_ez訂,WEB_106,1,18
WEB,R10268263B1A54407C,movie_中影屏東,WEB_292,1,20
WEB,A14A75340BEE145C36,刷ETC聯名卡登錄享eTag自動儲值5%現金回饋,WEB_428,1,21
WEB,H2A97348BF60AC328D,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,27
WEB,E12BEE0EF000CC2DEA,movie_美麗華,WEB_209,1,21
WEB,V1A1BE8333B1B38997,movie_美麗華,WEB_209,1,4
WEB,E12BEE0EF000CC2DEA,movie_日新,WEB_294,1,21
WEB,F2537F6A720C751D24,movie_ez訂,WEB_106,1,1
WEB,Q25CC05E9880656906,movie_ez訂,WEB_106,1,10
WEB,F15BF2B5C3B27A0918,movie_ez訂,WEB_106,1,6
WEB,A213F7D4B0ABF9635B,movie_in89駁二,WEB_202,1,4
WEB,B238A0A51AAEB16FEA,movie_新光,WEB_302,1,3
WEB,A1C419AD5583AB0ADE,食分幸福,WEB_454,1,23
WEB,R14E769F40F2E11D9E,movie_ez訂,WEB_106,1,27
WEB,A14717BB942E17D4A7,BANNER_飯店精選,WEB_60,1,24
WEB,T2E69B19F0E1DDFE9A,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,14
WEB,J1447755B777794C3F,movie_國賓,WEB_231,1,22
WEB,N20B082B9326AC70EC,MyBill繳帳單，每月送咖啡,WEB_326,1,6
WEB,B19F6DE3CF2AB49C44,movie_美麗華,WEB_209,1,27
WEB,L1E5E87C64693C70A8,movie_ez訂,WEB_106,1,10
WEB,f128XXXXXX,movie_in89,WEB_194,1,6
WEB,A1C23DA66A8570E0E4,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,17
WEB,R21E13DDB4A4475903,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,17
WEB,H16EC95787486DD123,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,2,18
WEB,A2B382ADE566104F60,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,5
WEB,f128XXXXXX,movie_ez訂,WEB_106,1,6
WEB,A1B5E45724F363203F,綁定「178」APP，支付車資享5%回饋,WEB_472,1,24
WEB,K20FF899920540D821,movie_國賓,WEB_231,1,25
WEB,H1C26119498B37F31D,movie_國賓,WEB_231,1,22
WEB,jameXXXXXX,刷ETC聯名卡登錄享eTag自動儲值5%現金回饋,WEB_428,1,19
WEB,R1B0C36A07633E7EAD,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,1
WEB,E19D2680C07A2A7505,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,19
WEB,R10268263B1A54407C,movie_真善美,WEB_230,1,20
WEB,F267C0F58EA69A12CD,movie_國賓,WEB_231,1,24
WEB,F27509761FA3F3561D,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,11
WEB,R10268263B1A54407C,movie_ez訂,WEB_106,1,20
WEB,E155C39FF180CA5806,BANNER_OPENPOING,WEB_1,1,20
WEB,F21C39EE81E5B97CCA,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,5
WEB,Q18FE76410329FE7E5,movie_國賓,WEB_231,1,25
WEB,E19CDA1472F2045617,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,3
WEB,F13F9E78C5E8246FFA,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,13
WEB,A14C957AFCD99F8D61,BANNER_飯店精選,WEB_60,1,25
WEB,L18017858F2AA94714,movie_in89駁二,WEB_202,1,27
WEB,A251DF734A6FA735C1,movie_ez訂,WEB_106,1,9
WEB,C136F9B03DBD3A708E,BANNER_曼谷自由行,WEB_57,1,13
WEB,H2F0171B04FC6D1C40,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,14
WEB,F2DC90F7B7951E55B4,movie_ez訂,WEB_106,1,12
WEB,N24E132728BE4BF536,movie_ez訂,WEB_106,1,4
WEB,E1793BB35DA4DB9F6C,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,15
WEB,L1FF6AE0CF4CEAF3D5,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,22
WEB,A2C531A38A0B61B4D5,movie_國賓,WEB_231,1,27
WEB,L22002D6669C6EE7AA,movie_ez訂,WEB_106,1,3
WEB,F10AC44306BB1553F1,BANNER_OPENPOING,WEB_1,1,4
WEB,K2C50D527EDC9B1C4E,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,24
WEB,L2D5790A9206AE6DCC,BANNER_飯店精選,WEB_60,1,26
WEB,F1FA9669ACCE81D7D9,BANNER_飯店精選,WEB_60,1,20
WEB,A205F06A0B0C34424F,movie_in89,WEB_194,1,27
WEB,M11F2A0DC78332FA87,刷ETC聯名卡登錄享eTag自動儲值5%現金回饋,WEB_428,1,26
WEB,B1FB7E9187F8BA8E0E,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,27
WEB,S1B94F966ADB0EC9A2,綁定「178」APP，支付車資享5%回饋,WEB_472,1,1
WEB,S2A57B1737B8263E54,movie_in89駁二,WEB_202,1,20
WEB,S2A57B1737B8263E54,movie_國賓,WEB_231,1,20
WEB,A1607ED2CC9AAF014C,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,19
WEB,H131BA0E36D95C615B,movie_國賓,WEB_231,1,9
WEB,S1F4258AB41CD050BD,BANNER_OPENPOING,WEB_1,1,3
WEB,N13208B1A7ADD2A3B0,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,24
WEB,A2289A4B39E3B4066A,食分幸福,WEB_454,1,22
WEB,F2DC97C06767B42059,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,18
WEB,A2A72B97CBE916978D,綁定「178」APP，支付車資享5%回饋,WEB_472,2,8
WEB,J2B93E45ABE902087D,movie_ez訂,WEB_106,1,5
WEB,U23777618002224890,BANNER_OPENPOING,WEB_1,1,17
WEB,C27FCDC57156AB3EB2,刷ETC聯名卡登錄享eTag自動儲值5%現金回饋,WEB_428,1,26
WEB,A195F1B24AA5D9601E,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,21
WEB,A10618C8342B4A68CB,中油直營站刷卡加油享0.5%現金回饋,WEB_470,1,11
WEB,R149AE7D2C6DE339BE,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,27
WEB,A27C515B8C6A5D1D17,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,17
WEB,A220F5C68384F2097C,BANNER_飯店精選,WEB_60,1,18
WEB,V1A1BE8333B1B38997,movie_新光,WEB_302,1,4
WEB,F2F8420CB838ADD489,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,17
WEB,B290E3C86D52322E86,movie_國賓,WEB_231,1,27
WEB,J1F119345216144D47,movie_國賓,WEB_231,1,11
WEB,P25098E947E32EB293,TreeMall刷卡滿額，享滿仟送佰回饋,WEB_426,1,24
WEB,V12B02F700262EE4F5,BANNER_OPENPOING,WEB_1,1,20
WEB,F2B97470A67F728622,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,14
WEB,A213F7D4B0ABF9635B,movie_日新,WEB_294,1,4
WEB,A2819CB58307D77400,movie_ez訂,WEB_106,1,3
WEB,T1BF57D5C2095FE2B7,BANNER_OPENPOING,WEB_1,1,21
WEB,D2DF086AE858954812,movie_ez訂,WEB_106,1,21
WEB,F15BF2B5C3B27A0918,movie_新光,WEB_302,1,6
WEB,R153290DD45298CA02,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,27
WEB,G11D95C0EB40B36943,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,17
WEB,F2DC97C06767B42059,BANNER_飯店精選,WEB_60,1,18
WEB,F12C5B2D8877AB3D72,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,18
WEB,Q25DF1B50AB9FC1E41,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,18
WEB,A14717BB942E17D4A7,movie_國賓,WEB_231,1,24
WEB,L231C78046C8ADBB3B,movie_日新,WEB_294,1,4
WEB,H2BBED2082D75F0794,BANNER_OPENPOING,WEB_1,1,24
WEB,E1D1ED4C29CBBCD9BD,movie_in89駁二,WEB_202,1,2
WEB,A205F06A0B0C34424F,movie_國賓,WEB_231,1,27
WEB,N16CA867BF6B479F5E,BANNER_飯店精選,WEB_60,1,8
WEB,R112699032CBF78C69,BANNER_OPENPOING,WEB_1,1,20
WEB,D1E844C30D08C1648C,movie_國賓,WEB_231,1,26
WEB,G15142AB4B014C4404,BANNER_飯店精選,WEB_60,1,21
WEB,H16EC95787486DD123,BANNER_OPENPOING,WEB_1,1,6
WEB,N2B7F379AFCA15CAF1,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,20
WEB,B16EA8BE102274E7D8,PLAY悠遊聯名卡登錄享自動加值3%現金回饋,WEB_329,1,14
WEB,E2D90FA432FB170B17,movie_國賓,WEB_231,1,27
WEB,E12BEE0EF000CC2DEA,movie_in89,WEB_194,1,21
WEB,H131BA0E36D95C615B,movie_新光,WEB_302,1,9
WEB,A2C34A73533264311E,刷ETC聯名卡登錄享eTag自動儲值5%現金回饋,WEB_428,1,18
